"nb_article" "article_ref" "site_nb" "site_ref" "country" "state" "town" "latitude" "longitude" "altitude" "WRB" "prof_max" "sampling_year" "natural_cultivated" "landuse" "modern_paleosol" "ecosystem" "level_top" "level_base" "support" "D14C" "D14C_sigma" "level_stock_kgm.2" "Tann" "Tjan" "TJul" "Pann" "Pjan" "PJul" "aridity" "D14Catm"
"664" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 22 24 "bulk" -264 NA 0.14 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"665" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 24 26 "bulk" -679 NA 0.14 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"666" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 26 28 "bulk" -313 NA 0.14 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"667" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 28 30 "bulk" -319 NA 0.14 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"668" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 30 32 "bulk" -299 NA 0.14 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"669" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 32 34 "bulk" -351 NA 0.14 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"670" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 34 36 "bulk" -311 NA 0.14 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"671" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 36 38 "bulk" -257 NA 0.14 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"672" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 38 40 "bulk" -282 NA 0.14 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"673" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 40 42 "bulk" -248 NA 0.13 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"674" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 42 44 "bulk" -274 NA 0.13 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"675" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 44 46 "bulk" -242 NA 0.13 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"676" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 46 48 "bulk" -316 NA 0.13 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"677" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 48 50 "bulk" -257 NA 0.13 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"678" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 50 52 "bulk" -716 NA 0.13 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"679" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 52 54 "bulk" -316 NA 0.13 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"680" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 54 56 "bulk" -228 NA 0.13 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"681" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 56 58 "bulk" NA NA 0.13 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"682" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 58 60 "bulk" -183 NA 0.13 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"683" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 60 62 "bulk" -164 NA 0.13 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"684" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 62 64 "bulk" -234 NA 0.13 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"685" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 64 66 "bulk" -282 NA 0.13 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"686" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 66 68 "bulk" -242 NA 0.13 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"687" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 68 70 "bulk" -425 NA 0.13 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"688" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 70 72 "bulk" -691 NA 0.13 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"689" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 72 74 "bulk" -312 NA 0.13 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"690" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 74 76 "bulk" -324 NA 0.13 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"691" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 76 78 "bulk" -348 NA 0.13 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"692" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 78 80 "bulk" -293 NA 0.13 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"693" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 80 82 "bulk" -339 NA 0.13 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"694" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 82 84 "bulk" -242 NA 0.13 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"695" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 84 86 "bulk" -291 NA 0.13 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"696" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 86 88 "bulk" -521 NA 0.13 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"697" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 88 90 "bulk" -329 NA 0.13 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"698" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 90 92 "bulk" -399 NA 0.12 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"699" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 92 94 "bulk" -331 NA 0.12 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"700" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 94 96 "bulk" -365 NA 0.12 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"701" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 96 98 "bulk" -537 NA 0.12 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"702" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 98 100 "bulk" -253 NA 0.12 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"703" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 100 102 "bulk" NA NA 0.12 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"704" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 102 104 "bulk" -392 NA 0.12 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"705" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 104 106 "bulk" -392 NA 0.1 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"706" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 106 108 "bulk" -273 NA 0.1 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"707" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 108 110 "bulk" -634 NA 0.1 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"708" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 110 112 "bulk" -280 NA 0.1 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"709" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 112 114 "bulk" -321 NA 0.09 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"710" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 114 116 "bulk" -409 NA 0.09 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"711" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 116 118 "bulk" -525 NA 0.09 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"712" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 118 120 "bulk" -290 NA 0.09 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"713" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 120 122 "bulk" -367 NA 0.06 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"714" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 122 124 "bulk" -414 NA 0.06 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"715" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 124 126 "bulk" -285 NA 0.06 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"716" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 126 128 "bulk" -386 NA 0.06 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"717" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 128 130 "bulk" -491 NA 0.06 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"718" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 130 132 "bulk" -316 NA 0.06 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"719" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 132 134 "bulk" -322 NA 0.06 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"720" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 134 136 "bulk" -601 NA 0.06 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"721" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 136 138 "bulk" -367 NA 0.06 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"722" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 138 140 "bulk" -338 NA 0.06 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"723" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 140 142 "bulk" NA NA 0.06 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"724" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 142 144 "bulk" NA NA 0.06 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"725" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 144 146 "bulk" -297 NA 0.06 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"726" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 146 148 "bulk" -316 NA 0.06 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"727" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 148 150 "bulk" NA NA 0.06 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"728" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 150 152 "bulk" -287 NA 0.06 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"729" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 152 154 "bulk" -412 NA 0.06 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"730" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 154 156 "bulk" -346 NA 0.05 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"731" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 156 158 "bulk" -342 NA 0.05 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"732" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 158 160 "bulk" -397 NA 0.05 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"733" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 160 162 "bulk" -387 NA 0.05 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"734" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 162 164 "bulk" -361 NA 0.05 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"735" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 164 166 "bulk" -412 NA 0.05 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"736" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 166 168 "bulk" -294 NA 0.05 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"737" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 168 170 "bulk" -377 NA 0.05 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"738" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 170 172 "bulk" -334 NA 0.05 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"739" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 172 174 "bulk" -550 NA 0.05 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"740" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 174 176 "bulk" -281 NA 0.05 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"741" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 176 178 "bulk" -385 NA 0.05 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"742" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 178 180 "bulk" -257 NA 0.05 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"743" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 180 182 "bulk" -320 NA 0.05 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"744" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 182 184 "bulk" -339 NA 0.05 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"745" 17 "Becker-Heidmann_2002_Radiocarbon" 139 "Patancheru" "India" "Medak > Andhra" "Pradesh" 17.58 78.28 530 "vertisol" "180" 1983 "cultivated" "cultivated-field" "modern soil" "field" 184 186 "bulk" -317 NA 0.05 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"763" 3 "Chen_2002_Catena" 7 "forest" "China" NA "Dinghushan Biosphere Reserve" 23.17 112.53 662 "ferralsol" "NA" 1998 "natural" "natural-forest" "modern soil" "forest" 2 4 "bulk after HCl" NA NA 0.91 21.5 13 28.5 1744.7 43.1 212.1 1.542 97.2
"764" 3 "Chen_2002_Catena" 7 "forest" "China" NA "Dinghushan Biosphere Reserve" 23.17 112.53 662 "ferralsol" "NA" 1998 "natural" "natural-forest" "modern soil" "forest" 6 8 "bulk after HCl" NA NA 0.71 21.5 13 28.5 1744.7 43.1 212.1 1.542 97.2
"765" 3 "Chen_2002_Catena" 7 "forest" "China" NA "Dinghushan Biosphere Reserve" 23.17 112.53 662 "ferralsol" "NA" 1998 "natural" "natural-forest" "modern soil" "forest" 10 12 "bulk after HCl" NA NA 0.64 21.5 13 28.5 1744.7 43.1 212.1 1.542 97.2
"766" 3 "Chen_2002_Catena" 7 "forest" "China" NA "Dinghushan Biosphere Reserve" 23.17 112.53 662 "ferralsol" "NA" 1998 "natural" "natural-forest" "modern soil" "forest" 14 16 "bulk after HCl" NA NA 0.51 21.5 13 28.5 1744.7 43.1 212.1 1.542 97.2
"767" 3 "Chen_2002_Catena" 7 "forest" "China" NA "Dinghushan Biosphere Reserve" 23.17 112.53 662 "ferralsol" "NA" 1998 "natural" "natural-forest" "modern soil" "forest" 18 20 "bulk after HCl" NA NA 0.41 21.5 13 28.5 1744.7 43.1 212.1 1.542 97.2
